"","Genotype","whole_height(ck)","whole_height(salt)","whole_height(salt/ck)","whole_weight(ck)","whole_weight(salt)","whole_weight(salt/ck)","shoot_height(ck)","shoot_height(salt)","shoot_height(salt/ck)","shoot_weight(ck)","shoot_weight(salt)","shoot_weight(salt/ck)","root_length(ck)","root_length(salt)","root_length(salt/ck)","root_weight(ck)","root_weight(salt)","root_weight(salt/ck)","shoot_ABA(ck)","shoot_ABA(salt)","shoot_ABA(salt/ck)","root_ABA(ck)","root_ABA(salt)","root_ABA(salt/ck)","shoot_SA(ck)","shoot_SA(salt)","shoot_SA(salt/ck)","root_SA(ck)","root_SA(salt)","root_SA(salt/ck)","shoot_ACC(ck)","shoot_ACC(salt)","shoot_ACC(salt/ck)","root_ACC(ck)","root_ACC(salt)","root_ACC(salt/ck)","shoot_JA(ck)","shoot_JA(salt)","shoot_JA(salt/ck)","root_JA(ck)","root_JA(salt)","root_JA(salt/ck)","shoot_JA-ILE(ck)","shoot_JA-ILE(salt)","shoot_JA-ILE(salt/ck)","root_JA-ILE(ck)","root_JA-ILE(salt)","root_JA-ILE(salt/ck)","shoot_OPDA(ck)","shoot_OPDA(salt)","shoot_OPDA(salt/ck)","root_OPDA(ck)","root_OPDA(salt)","root_OPDA(salt/ck)","shoot_tz(ck)","shoot_tz(salt)","shoot_tz(salt/ck)","root_tz(ck)","root_tz(salt)","root_tz(salt/ck)","shoot_tzr(ck)","shoot_tzr(salt)","shoot_tzr(salt/ck)","root_tzr(ck)","root_tzr(salt)","root_tzr(salt/ck)","shoot_Na(ck)","shoot_Na(salt)","shoot_Na(salt/ck)","shoot_K(ck)","shoot_K(salt)","shoot_K(salt/ck)"
"319","DH29","36.75","44.95","1.223129252","0.8875","1.063333333","1.198122066","20.5","21.53333333","1.050406504","0.495","0.61","1.232323232","15.975","20.56666667","1.287428273","0.3825","0.436666667","1.1416122","5.39647577092511","16.8853591160221",3.12896042394859,"8.44155844155844","3.02884615384615",0.358801775147929,"39.2070484581498","8.90883977900553",0.227225464026321,"27.5974025974026","5",0.181176470588235,"534.581497797357","1198.75690607735",2.24242124169393,"827.75974025974","999.519230769231",1.2074992079895,"25.1101321585903","2.14088397790055",0.0852597654356886,"39.6645021645022","3.26923076923077",0.0824220799664182,"5.8920704845815","7.11325966850829",1.20725977177673,"19.5887445887446","23.7019230769231",1.20997662558436,"1.04625550660793","0.683021270718232",0.652824540854899,"0.595238095238095","0.625",1.05,"1.15638766519824","2.24447513812155",1.94093659563273,"1.40692640692641","0.625",0.444230769230768,"7.10352422907489","15.5386740331492",2.18745984838752,"39.7727272727273","22.7884615384615",0.572967032967032,"0.303921568627451","11.6379310344828","0.0261147421931735","57.2843137254902","25.2052545155993","0.440002731574727"
"320","DH3732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3.57507660878447","32.0574162679426",8.9669172932331,"8.25301204819277","0.878425860857344",0.106437002118481,"2.34933605720123","8.99521531100478",3.82883295194507,"8.6144578313253","2.17849613492621",0.25288836251591,"131.97139938713","169.760765550239",1.28634511976535,"284.939759036145","160.857343640197",0.564531058018449,"5.10725229826354","20.3349282296651",3.98157894736842,"30.7228915662651","0.175685172171469",0.00571838011381643,"0.408580183861083","11.5789473684211",28.3394736842106,"27.289156626506","0.140548137737175",0.00515032910913269,"2.24719101123596","0.0956937799043062",0.0425837320574162,"0.481927710843373","0.386507378777231",0.802002810962755,"0.510725229826353","2.05741626794258",4.02842105263157,"2.40963855421687","0.632466619817287",0.262473647224174,"4.23901940755873","4.688995215311",1.10615091946734,"40.6024096385542","3.61911454673226",0.0891354621302011,"2.14740673339399","13.0271084337349","0.164841395488279","48.189262966333","35.5045180722892","0.736772382202527"
"321","DI-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"322","DONG237","47.7","46.75","0.980083857","3.13","1.4825","0.473642173","27.45","25.33333333","0.922890103","1.665","0.86","0.516516517","20.3","22","1.083743842","1.475","0.62","0.420338983","0.967458223394899","0.102774922918808",0.106231897598804,"0.431034482758621","20.8230452674897",48.3094650205761,"2.11081794195251","0.102774922918808",0.0486896197327852,"8.10344827586207","23.1687242798354",2.85911916644777,"27.2207563764292","245.426515930113",9.01615342851498,"149.956896551724","533.786008230453",3.55959626069173,"7.78364116094987","0.25693730729702",0.0330099116832443,"13.1896551724138","273.086419753086",20.7045913015411,"2.59454705364996","0.174396026036314",0.0672163666451826,"3.57758620689655","88.8888888888889",24.8460508701473,"2.72862895778364","0.123329907502569",0.0451984895750521,"0.172413793103448","0.781893004115226",4.53497942386832,"0.439753737906772","2.46659815005139",5.60904419321686,"2.06896551724138","3.74485596707819",1.81001371742112,"4.57343887423043","3.64850976361768",0.797760692544866,"27.5431034482759","99.3827160493827",3.6082613651732,"0.475982532751092","1.69413919413919","0.280958338250916","46.1659388646288","51.6025641025641","1.11776269196814"
"323","DONG46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"324","DSB","55.33333333","58.5","1.057228916","2.103333333","2.2675","1.078050713","31","30.66666667","0.989247312","1.303333333","1.2225","0.93797954","21","27.25","1.297619048","0.803333333","1.0375","1.291493776","12.9541108986616","4.12979351032448",0.318801772088516,"11.4798206278027","3.87832699619772",0.33783864068441,"17.3518164435947","4.32645034414946",0.249337028098089,"3.94618834080717","9.42965779467681",2.38956100933288,"170.219885277247","130.727630285152",0.767992705859414,"336.502242152466","345.057034220532",1.0254226896479,"82.7437858508604","39.8721730580138",0.481875135975534,"299.372197309417","992.851711026616",3.31644594905535,"23.7571701720841","6.8338249754179",0.287653155906927,"96.0089686098655","76.5019011406844",0.796820362184615,"80.1625239005736","0.0983284169124877",0.00122661328670796,"0.0896860986547085","0.418250950570342",4.66349809885931,"1.2906309751434","1.17994100294985",0.914235769692997,"0.986547085201794","7.41444866920152",7.5155547874179,"7.31357552581262","4.71976401179941",0.64534289625388,"23.542600896861","112.015209125475",4.75797935904398,"0.153403643336529","11.4319620253165","0.0134188377285378","48.705656759348","43.5917721518987","0.895004298315559"
"325","E28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"326","EN25","51.8","34.49166667","0.665862291","1.856666667","1.995","1.074506284","29.33333333","24.75","0.84375","1.17","1.025","0.876068376","18.5","20.3","1.097297297","0.673333333","0.955","1.418316832","0.37919826652221","0.164688",0.434305782857143,"24.0062761506276","2.62321144674086",0.109271901659445,"3.25027085590466","49.0514",15.0914807333333,"16.9456066945607","8.82352941176471",0.520697167755991,"494.528710725894","344.32",0.696258867345821,"4303.97489539749","663.473767885533",0.15415372626709,"3.7919826652221","0.36",0.0949371428571429,"121.652719665272","4.25278219395866",0.0349583815771666,"2.99833802816901","2.2861684",0.762478539284675,"16.0564853556485","19.8131955484897",1.23396840028379,"0.153481040086674","2.3389708",15.2394771281139,"28.2949790794979","1.84022257551669",0.0650370714304605,"0.37919826652221","1.48",3.90297142857143,"2.09205020920502","0.95389507154213",0.455961844197138,"0.595882990249187","8.04",13.4925818181818,"50.8891213389121","23.3306836248013",0.458461121178007,"0.551257253384913","2.72804774083546","0.202070236943908","46.4555125725338","42.7323103154305","0.91985445750297"
"327","ES40","29.2","22.5","0.770547945","1.03","1.24","1.203883495","13.325","18.33333333","1.375859912","0.3925","0.605","1.541401274","16.03333333","20","1.247401247","0.635","0.65","1.023622047","0.815850815850816","3.66449511400651",4.49162401116798,"3.76827896512936","2.29202037351443",0.608240630463978,"3.08857808857809","3.62377850162866",1.17328375637637,"43.4758155230596","9.33786078098472",0.214782877989532,"202.214452214452","382.369706840391",1.89091186437496,"601.743532058493","389.685908319185",0.647594677064689,"0.524475524475525","0.0814332247557003",0.155266015200868,"37.0641169853768","61.7572156196944",1.66622654585458,"0.34965034965035","1.05717182410423",3.02351141693809,"8.15523059617548","7.38539898132428",0.905602716468591,"NA","0.00735057003257329",NA,"0.15748031496063","3.94736842105263",25.0657894736842,"0.407925407925408","1.83224755700326",4.49162401116799,"0.899887514060742","4.79626485568761",5.32984932088286,"4.72027972027972","28.0130293159609",5.93461213656653,"25.5905511811024","35.3565365025467",1.38162465717644,"NA","11.5","NA","NA","56.6","NA"
"328","FCD0602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4.38729198184569","5.04338394793926",1.14954372054753,"3.23353293413174","0.334608030592734",0.103480631683308,"56.9591527987897","2.60303687635575",0.0457000630882112,"36.1077844311377","2.77246653919694",0.0767830699910264,"181.202723146747","656.670281995662",3.62395371654463,"504.251497005988","430.783938814532",0.854303738059932,"72.3524962178517","2.9826464208243",0.0412238219375821,"59.4610778443114","18.9770554493308",0.319150882179078,"16.4523449319213","9.59869848156182",0.583424339890793,"70.059880239521","37.6195028680688",0.536962134954486,"15.9228441754917","0.189804772234273",0.0119202807075396,"0.119760479041916","0.956022944550669",7.9827915869981,"1.32375189107413","2.38611713665944",1.80254105980787,"2.21556886227545","5.73613766730402",2.58901348767506,"5.52193645990923","7.10412147505423",1.28652720411256,"46.8263473053892","21.3193116634799",0.455284532966898,"0.198412698412698","11.4349775784753","0.0173513849984438","47.6884920634921","54.0358744394619","1.13310092438064"
"329","GEMS1","44.9","47.2","1.051224944","2.29","1.725","0.753275109","25.1","24.06666667","0.958831341","1.135","1.045","0.920704846","19.45","19.85","1.020565553","1.125","0.6825","0.606666667","6.38747884940778","17.28515625",2.70609995860927,"NA","1.34751773049645",NA,"4.35702199661591","5.859375",1.34481189320388,"NA","2.19858156028369",NA,"195.262267343486","268.115234375",1.37310315004874,"NA","208.510638297872",NA,"18.1895093062606","4.052734375",0.222806140988372,"NA","1.80851063829787",NA,"17.5126903553299","0.09765625",0.00557631340579712,"NA","0.624113475177305",NA,"19.2470389170897","0.382762060546875",0.0198868024424794,"NA","0.531914893617021",NA,"1.01522842639594","1.513671875",1.490966796875,"NA","1.02836879432624",NA,"5.20304568527919","7.91015625",1.52029344512195,"NA","14.3617021276596",NA,"0.346358792184725","10.0822050290135","0.0343534763663316","51.9227353463588","35.541586073501","0.684509123728079"
"330","GEMS10","56.66666667","40","0.705882353","1.44","0.92","0.638888889","20","23.5","1.175","0.973333333","0.665","0.683219178","28","16.5","0.589285714","0.463333333","0.37","0.798561151","6.41952983725136","3.23943661971831",0.504622098789922,"3.04932735426009","13.047711781889",4.27888195200183,"13.0198915009042","4.64788732394366",0.356983568075116,"9.55156950672646","18.3544303797468",1.92161407262138,"156.057866184448","184.507042253521",1.1822988918447,"323.811659192825","385.929892891918",1.19183445665279,"22.2423146473779","3.47417840375587",0.156196801404634,"81.5695067264574","105.111976630964",1.288618515047,"7.50452079566004","1.26760563380282",0.168912268793484,"27.9372197309417","103.846153846154",3.71712557105816,"4.06871609403255","0.187793427230047",0.0461554512258738,"0.322869955156951","0.194741966893866",0.603159147462946,"0.994575045207957","1.78403755868545",1.79376867264192,"1.74887892376682","2.04479065238559",1.16920080892817,"9.9005424954792","2.95774647887324",0.298745900057882,"26.2780269058296","107.010710808179",4.07225059901432,"NA","10.972850678733","NA","48.8517566409597","41.4027149321267","0.847517423711487"
"331","GEMS11","39.00833333","46.95","1.203588977","1.5325","1.254166667","0.818379554","19.075","14.96666667","0.784622106","0.7425","0.536666667","0.722783389","17.525","16.93333333","0.966238707","0.71","0.633333333","0.892018779","0.453720508166969","0.308641975308642",0.680246913580247,"1.10998990918264","5.95895816890292",5.36847958671165,"1.4065335753176","1.04938271604938",0.746077260055755,"1.31180625630676","4.57774269928966",3.48964847307389,"246.642468239564","392.777777777778",1.59249856920939,"668.718466195762","619.060773480663",0.925742004707012,"7.75862068965517","0.617283950617284",0.0795610425240055,"14.9848637739657","117.442778216259",7.83742715234428,"2.35201361161524","0.76300024691358",0.324402989483378,"0.867810292633703","16.4561957379637",18.9628953213047,"0.260594373865699","0.323853703703704",1.24275017491593,"0.149277800201816","0.197316495659037",1.32180736447265,"0.0907441016333938","2.83950617283951",31.2913580246914,"0.605449041372351","2.56511444356748",4.23671402262562,"0.680580762250454","4.44444444444444",6.53037037037036,"23.2088799192735","102.288871349645",4.40731615249991,"0.383123181377304","4.59445585215606","0.0833881516561997","51.1542192046557","31.3911704312115","0.613657503120573"
"332","GEMS12","48.64166667","48.5","0.997087545","1.799166667","1.74","0.967114405","27.06666667","27.3","1.00862069","0.946666667","0.69","0.728873239","19.93333333","19.525","0.97951505","0.79","0.7175","0.908227848","0.651955867602808","21.4141414141414",32.8459984459984,"2.87934186471664","4.25989672977625",1.47946889599213,"1.90571715145436","8.92255892255892",4.68199539252171,"1.09689213893967","4.64716006884682",4.23666092943202,"202.607823470411","258.316498316498",1.27495816248291,"794.652650822669","380.292598967298",0.478564563490221,"5.06519558676028","3.43434343434343",0.678027802780277,"18.1901279707495","2.53872633390706",0.139566161271072,"3.49643380140421","5.95959595959596",1.70447841946915,"0.822669104204753","18.0292598967298",21.9155670300249,"0.355387161484453","0.536089494949495",1.50846612666099,"0.0857531992687386","0.645438898450947",7.52670342278696,"0.200601805416249","2.39057239057239",11.9170033670033,"1.18829981718464","1.67814113597246",1.41222030981067,"0.802407221664995","11.2121212121212",13.973106060606,"20.5667276051188","15.2323580034423",0.740631095811818,"0.331325301204819","10.8494533221194","0.0305384328009714","47.7560240963855","38.9402859545837","0.815400500594248"
"333","GEMS13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"334","GEMS14","46.4","56.00833333","1.207076149","1.85","2.275","1.22972973","26.175","28.775","1.099331423","1.06","1.4525","1.370283019","21.575","19.65","0.910776362","0.8525","1.05","1.231671554","0.62646828504307","47.5814931650894",75.9519584647739,"55.2330694810906","2.65832681782643",0.0481292610170167,"3.3672670321065","11.4090431125131",3.38822047783238,"22.9111697449428","4.30023455824863",0.187691619682484,"131.636648394675","666.508937960042",5.06324755368812,"926.121372031662","285.887412040657",0.308693245479798,"8.69224745497259","2.78654048370137",0.320577675467266,"136.059806508355","2.30648944487881",0.0169520264953278,"5.13553288958497","0.10515247108307",0.0204754741803568,"12.6209322779244","19.8709929632525",1.57444731701868,"3.23582772122161","0.141998002103049",0.0438830538386763,"0.571679859278804","1.18060985144644",2.06515907860708,"0.313234142521535","3.52260778128286",11.2459253417455,"2.99032541776605","2.46286161063331",0.823609897438257,"1.25293657008614","29.9158780231335",23.8766101472134,"45.4705364995603","15.0899139953088",0.331861358078648,"0.628654970760234","17.0967741935484","0.0367703850822023","35.1169590643275","39.5622119815668","1.12658422129024"
"335","GEMS15","59.6","53.95","0.905201342","2.3975","1.845","0.769551616","33.925","28.975","0.854089904","1.445","1.0475","0.724913495","20.225","19.725","0.975278121","0.79","0.8225","1.041139241","0.0862068965517241","47.520184544406",551.23414071511,"2.4031007751938","2.23179326546594",0.928713971758407,"5.25862068965517","9.51557093425606",1.80951840717001,"1.16279069767442","5.05090054815975",4.34377447141738,"63.5344827586207","379.700115340254",5.97628404063358,"173.255813953488","210.689115113547",1.21605797985001,"8.10344827586207","13.0911188004614",1.61549976686545,"13.2170542635659","1.95771339075959",0.148120250679171,"1.41625129310345","2.42214532871972",1.71025109774978,"0.581395348837209","15.8183241973375",27.2075176194205,"0.17397974137931","0.0335414648212226",0.192789485461388,"0.0889141085271318","2.15348472983555",24.219831537516,"0.0862068965517241","3.74855824682814",43.4832756632064,"1.0077519379845","0.861393891934221",0.854767785073185,"1.55172413793103","17.5317185697809",11.2982186338588,"17.6356589147287","9.55364134690682",0.54172295989054,"0.51948051948052","9.63519313304721","0.0539149046944148","55.5144855144855","38.4334763948498","0.692314375944658"
"336","GEMS16","42.925","49","1.141525917","1.6075","1.616666667","1.005702436","26.625","25.23333333","0.947730829","0.9375","1.056666667","1.127111111","15.975","18.3","1.145539906","0.63","0.54","0.857142857","11.5190784737221","0.442779291553133",0.0384387772479564,"7.6797385620915","9.76796407185629",1.27191361956937,"6.55147588192945","7.69369891008174",1.17434591056083,"3.37690631808279","4.00449101796407",1.18584604983581,"49.1720662347012","49.625340599455",1.00921812727149,"186.928104575163","112.200598802395",0.600233972614212,"6.01151907847372","0.715258855585831",0.118981383282481,"28.0501089324619","10.2170658682635",0.364243357944306,"0.395968322534197","0.0249485694822888",0.0630064782016349,"1.47058823529412","39.3338323353293",26.7470059880239,"0.0719942404607632","0.0681198910081744",0.946185286103541,"0.0108932461873638","14.3338323353293",1315.84580838323,"0.68394528437725","0.579019073569482",0.846586834934748,"1.25272331154684","2.17065868263473",1.73275188752929,"3.56371490280778","1.53269754768392",0.430084220956154,"22.5490196078431","65.5688622754491",2.90783650091123,"0.597826086956522","10.304347826087","0.0580168776371306","46.3932806324111","42.4347826086956","0.914675186368475"
"337","GEMS17","37","41.25","1.114864865","1.326666667","1.2125","0.913944724","18.33333333","15","0.818181818","0.506666667","0.4525","0.893092105","18.66666667","14","0.75","0.83","0.7725","0.930722892","9.75395430579965","1.67173252279635",0.171390235220022,"6.69673837612769","4.99249249249249",0.745511055096547,"7.51318101933216","3.69807497467072",0.492211616511729,"13.1852879944483","4.12912912912913",0.313161846056583,"277.021089630931","191.691995947315",0.691976182039793,"337.682165163081","405.630630630631",1.20122017825471,"81.3268892794376","2.4822695035461",0.0305221252840136,"29.2852185981957","90.2402402402402",3.0814262129428,"17.9701230228471","0.101317122593718",0.00563808731108318,"31.089521165857","47.5600600600601",1.5297778246997,"99.4288224956063","1.26646403242148",0.0127373934502487,"0.152671755725191","2.06456456456456",13.5228978978979,"2.50439367311072","1.01317122593718",0.404557493023337,"1.73490631505899","2.32732732732733",1.34147147147147,"8.12829525483304","2.4822695035461",0.305386237301131,"23.7335183900069","21.9219219219219",0.923669283318407,"0.24341580207502","15.968841285297","0.0152431724836003","22.7932960893855","42.9649464459591","1.88498171907516"
