"Genotype","whole_height(ck)","whole_height(salt)","whole_height(salt/ck)","whole_weight(ck)","whole_weight(salt)","whole_weight(salt/ck)","shoot_height(ck)","shoot_height(salt)","shoot_height(salt/ck)","shoot_weight(ck)","shoot_weight(salt)","shoot_weight(salt/ck)","root_length(ck)","root_length(salt)","root_length(salt/ck)","root_weight(ck)","root_weight(salt)","root_weight(salt/ck)","shoot_ABA(ck)","shoot_ABA(salt)","shoot_ABA(salt/ck)","root_ABA(ck)","root_ABA(salt)","root_ABA(salt/ck)","shoot_SA(ck)","shoot_SA(salt)","shoot_SA(salt/ck)","root_SA(ck)","root_SA(salt)","root_SA(salt/ck)","shoot_ACC(ck)","shoot_ACC(salt)","shoot_ACC(salt/ck)","root_ACC(ck)","root_ACC(salt)","root_ACC(salt/ck)","shoot_JA(ck)","shoot_JA(salt)","shoot_JA(salt/ck)","root_JA(ck)","root_JA(salt)","root_JA(salt/ck)","shoot_JA-ILE(ck)","shoot_JA-ILE(salt)","shoot_JA-ILE(salt/ck)","root_JA-ILE(ck)","root_JA-ILE(salt)","root_JA-ILE(salt/ck)","shoot_OPDA(ck)","shoot_OPDA(salt)","shoot_OPDA(salt/ck)","root_OPDA(ck)","root_OPDA(salt)","root_OPDA(salt/ck)","shoot_tz(ck)","shoot_tz(salt)","shoot_tz(salt/ck)","root_tz(ck)","root_tz(salt)","root_tz(salt/ck)","shoot_tzr(ck)","shoot_tzr(salt)","shoot_tzr(salt/ck)","root_tzr(ck)","root_tzr(salt)","root_tzr(salt/ck)","shoot_Na(ck)","shoot_Na(salt)","shoot_Na(salt/ck)","shoot_K(ck)","shoot_K(salt)","shoot_K(salt/ck)"
"04K5672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"04K5686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"04K5702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"HSBN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"HTH-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"HU803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","7.06161137440758",NA,"5.48446069469836","1.6155758077879",0.28185330596312,"NA","1.80094786729858",NA,"10.6032906764168","2.56835128417564",0.399491103511343,"NA","671.800947867299",NA,"1913.52833638026","353.024026512013",0.776335295168072,"NA","0.663507109004739",NA,"73.7659963436929","0.497100248550124",-0.162515732017137,"NA","0.453218641390205",NA,"NA","1.44987572493786",NA,"NA","0.696682464454976",NA,"NA","0.372825186412593",NA,"NA","3.22274881516588",NA,"NA","1.53272576636288",NA,"NA","27.8199052132701",NA,"88.5740402193784","7.62220381110191",0.452974699980666,"NA","11.9971936389149","NA","NA","35.8278765201123","NA"
"HUA83-2","52.18","40.75","0.780950556","1.647","1.6025","0.972981178","30.2","28.475","0.942880795","1.155","1.145","0.991341991","17.25","19.375","1.123188406","0.82","0.93","1.134146341","0.414593698175788","3.68997826086957",-1.48289085785724,"12.6740947075209","1.66112956810631",0.199836904425218,"3.23383084577114","437.804619565217",5.18185343878482,"17.6880222841226","0.44296788482835",-0.283428414325343,"197.802653399668","470.489130434783",1.16388477422276,"1477.25162488394","1356.81063122924",0.988346499751553,"3.73134328358209","0.217391304347826",-1.15894064678406,"96.0074280408542","21.5946843853821",0.673128994683309,"0.311865339966833","0.792296195652174",0.199813948038637,"5.38532961931291","53.1007751937984",2.35923395183645,"0.538971807628524","0.24401847826087",2.28204101189378,"0.0928505106778087","0.110741971207087",0.925860503051869,"0.207296849087894","0.923913043478261",0.0502905100295386,"2.92479108635098","1.49501661129568",0.37470059580639,"1.90713101160862","6.73913043478261",2.95528319114181,"30.2228412256267","33.4440753045404",1.02971212221058,"0.830564784053156","10.0798403193613","0.0823986053090357","57.9401993355482","37.8243512974052","0.652817072277463"
"HUANGC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"HYS","37.87333333","41.2","1.087836648","1.267","1.283333333","1.012891344","21.35","19.2","0.899297424","0.705","0.603333333","0.855791962","21.975","19.2","0.873720137","0.492","0.553333333","1.124661247","0.192307692307692","0.176275659824047",1.05279906543057,"3.10880829015544","4.53137103020914",1.33219182920285,"5.65384615384615","19.2957966764418",1.70861033892898,"1.33234641006662","6.04182804027885",6.26854588074996,"254.461538461538","239.736070381232",0.989238224195269,"250.888230940044","262.664601084431",1.00830232212271,"1.23076923076923","0.0977517106549365",-11.1988619424209,"4.70022205773501","2.86599535243997",0.680349619866543,"0.167887192307692","0.67121798631476",0.223406888825392,"0.35899333826795","16.847405112316",-2.75678916153414,"2.11538461538461","3.00689736070381",1.4693738941734,"0.0945022945965951","1.78156467854376",-0.244790124452008,"0.307692307692308","0.733137829912023",0.263369315350776,"0.259067357512953","0.658404337722696",0.3094293297972,"2.11538461538461","2.54154447702835",1.24496307212169,"9.40044411547002","9.60495739736638",1.00960498032105,"0.984481086323958","4.90783410138249","0.20059379880967","41.2560620756547","34.4930875576037","0.836073193179486"
"HZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"IRF291","41.95","45.625","1.087604291","2.1325","1.7","0.797186401","23.25","24.625","1.059139785","0.8175","1.0025","1.226299694","17.37","20.125","1.158606793","0.8425","0.8575","1.017804154","0.504484304932735","15.2790484903934",-3.98481232489667,"9.25925925925926","0.482315112540193",-0.327619400713381,"4.59641255605381","4.80329368709973",1.0288641162844,"5.60560560560561","0.107181136120043",-1.29555496061713,"214.910313901345","239.524245196706",1.02019169265801,"619.71971971972","190.192926045016",0.816273255330911,"4.87668161434978","5.16925892040256",1.03677225105868,"20.3203203203203","0.643086816720257",-0.146590653004248,"0.508574215246637","7.68526989935956",-3.01608107190421,"0.2002002002002","0.321543408360129",0.705419258253509,"1.12107623318386","3.70965036596523",11.4703598063991,"0.0871589089089089","0.133976420150054",0.823800452175227,"0.112107623318386","0.960658737419945",0.0183412326323951,"0.650650650650651","2.03644158628081",-1.65480005283931,"2.18609865470852","7.50228728270814",2.57660175047338,"16.3163163163163","42.2829581993569",1.34103224912671,"0.668122270742358","4.25138632162662","0.157153977596355","67.3406113537118","43.2301293900185","0.641962235283979"
"IRF314","49.65833333","43.15","0.868937741","2.114166667","1.5025","0.710681908","28.43333333","26.55","0.933763189","1.026666667","0.8525","0.830357143","16.73333333","22","1.314741036","0.595","0.68","1.142857143","5.16949152542373","0.55015406162465",-0.363748639140301,"0.890471950133571","0.0844594594594595",21.3052182471167,"2.66949152542373","13.1161998132586",2.62132550304914,"0.6233303650935","0.0844594594594595",5.22867658167067,"175.550847457627","207.983193277311",1.03280396338553,"331.567230632235","174.831081081081",0.889726219784268,"14.4915254237288","0.280112044817927",-0.475980969177192,"14.0694568121104","0.802364864864865",-0.0832796176863853,"9.66101694915254","1.50814659197012",0.181156770247006,"0.712377560106857","0.337837837837838",3.19975863494333,"6.39830508474576","3.64579878618114",0.696957112406817,"0.0935010685663402","0.0844594594594595",1.04291584518862,"0.550847457627119","0.887021475256769",0.201050843064043,"0.712377560106857","1.47804054054054",-1.15205792731536,"2.3728813559322","2.28758169934641",0.957632756997323,"16.3846838824577","29.9408783783784",1.21559474917087,"0.279091769157994","3.45744680851064","0.0807219270795428","55.5203405865658","37.862669245648","0.681960320229188"
"J4112","49.625","43.65","0.879596977","2.7975","1.9775","0.706881144","25.275","22.75","0.900098912","1.4025","0.9725","0.693404635","18.7","21","1.122994652","1.315","0.6975","0.530418251","NA","0.851798597194389",NA,"3.01249081557678","2.30769230769231",0.758317790240488,"NA","3.08907815631262",NA,"4.40852314474651","6.7032967032967",1.28247285342123,"NA","289.679358717435",NA,"840.117560617193","529.78021978022",0.931524952905156,"NA","0.200400801603206",NA,"34.2027920646583","4.3956043956044",0.419160883582191,"NA","0.591558617234469",NA,"4.4452608376194","48.3516483516484",2.59981237086165,"NA","0.603410320641283",NA,"0.201546534410972","1.63186813186813",-0.305746866079885,"NA","1.05210420841683",NA,"1.06539309331374","0.714285714285714",-5.31183892643977,"0","3.80761523046092",0,"28.9493019838354","12.3626373626374",0.747182994648329,"0.31569173630455","1.77527151211362","0.177827298050139","51.3184772516249","64.640768588137","1.25960028531615"
"JH59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"JH96C","56.2","44.45833333","0.791073547","2.8075","1.760833333","0.627189077","32.65","22.63333333","0.693210822","1.385","0.703333333","0.507821901","21.225","16.6","0.782096584","1.0875","0.65","0.597701149","0.671140939597315","0.715631768953069",0.839041047696106,"11.9073275862069","1.49965916837083",0.163590097923119,"10.2684563758389","57.464666064982",1.73938893511704,"27.1012931034483","3.64689843217451",0.392133694591264,"409.328859060403","335.469314079422",0.966915325393782,"1834.91379310345","502.010906612134",0.827521813119531,"3.6241610738255","0.496389891696751",-0.543943125888442,"90.4094827586207","3.47648261758691",0.276626210891025,"0.187552684563758","1.0562892599278",-0.032719254207603,"1.72413793103448","24.0627130197682",5.83900273049438,"1.14093959731544","1.78764936823105",4.4057047077977,"0.0538793103448276","0.528289025221541",0.218455954209621,"0.805369127516779","2.84296028880866",-4.82709095730008,"1.07758620689655","0.443081117927744",-10.8935196024942,"0.604026845637584","3.97111913357401",-2.73546466409108,"15.8943965517241","2.31765507839127",0.303892289825168,"0.69817866435386","6.18527042577675","0.112877629641582","49.4926279271466","58.3141542002302","1.17823919728144"
"JI53","40.625","42.55","1.047384615","1.8325","1.7325","0.945429741","19.8","22.3","1.126262626","0.99","0.94","0.949494949","24.35","20.9","0.858316222","1.395","1.005","0.720430108","0.453172205438067","0.12927380952381",2.58479633739981,"0.793650793650794","0.115874855156431",9.32555257739084,"4.83383685800604","14.3924404761905",1.69245652558994,"0.566893424036281","0.115874855156431",3.79722590163957,"727.416918429003","266.309523809524",0.847508829611675,"468.367346938776","364.252607184241",0.959116120603886,"2.56797583081571","0.119047619047619",-2.25659118400721,"4.59183673469388","1.15874855156431",0.0966624096863776,"0.275314123867069","0.612746428571429",0.379739433755952,"0.589569160997732","0.347624565469293",1.99982157646959,"3.17220543806647","0.994152976190476",-0.00507973586429375,"0.249522448979592","0.115874855156431",1.55253895787058,"0.830815709969789","1.13095238095238",-0.663943351514685,"4.42176870748299","6.14136732329085",1.22098812129015,"2.79456193353474","4.10714285714286",1.37468277458029,"46.4852607709751","49.8261877172654",1.01807839752332,"0.646017699115044","9.13748932536294","0.0706996939872632","NA","33.4329632792485","NA"
"JI63","42.75","43.33333333","1.013645224","1.52","1.705","1.121710526","21.75","23","1.057471264","0.735","1.04","1.414965986","20.75","17","0.819277108","0.64","0.67","1.046875","11.9955156950673","0.0881057268722467",-0.977736199744974,"3.77107364685004","0.450180072028812",-0.601274535763137,"30.2130044843049","19.7445374449339",0.875187332364661,"19.8314108251996","5.28211284513806",0.557140064756309,"440.414798206278","204.273127753304",0.873801780641308,"400.887311446318","185.744297719088",0.871646578199674,"30.2130044843049","0.0881057268722467",-0.712741655490882,"176.353149955634","7.29291716686675",0.384129151557211,"4.42825112107623","0.143206607929515",-1.30608918620834,"14.6850044365572","54.2016806722689",1.48603245191044,"22.3884135369955","0.867543171806167",-0.0457095097196302,"0.927240461401952","9.93397358943578",-30.3930254882675,"1.45739910313901","3.08370044052863",2.98983172610064,"2.39574090505767","1.26050420168067",0.264980861032916,"11.2668161434978","6.51982378854626",0.774134743797993,"22.715173025732","48.859543817527",1.24524767566731,"0.275800711743772","12.6525821596244","0.0217979783307694","45.4092526690391","36.9718309859155","0.814191575787012"
"JI842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"JI846","41","35.33333333","0.861788618","1.75","1.303333333","0.744761905","25.125","20.66666667","0.822553897","0.89","0.546666667","0.61423221","22","20.33333333","0.924242424","0.8675","0.773333333","0.891450528","1.18744698897371","22.0454545454545",18.0035235541705,"8.14732142857143","2.17622080679406",0.370688752321633,"1.27226463104326","23.9545454545455",13.1901082130965,"8.48214285714286","3.29087048832272",0.557143436426546,"55.7675996607294","518",1.55425893890683,"568.080357142857","239.331210191083",0.86370566952339,"11.4927905004241","31.3181818181818",1.41056260437754,"87.5","1.11464968152866",0.024273017922711,"7.54877014418999","5",0.796205664422888,"79.3526785714286","1.00849256900212",0.00193344744031428,"12.9607942111959","3.63636363636364",0.503910996769461,"0.78125","1.00849256900212",-0.034257098551861,"0.805767599660729","3.86363636363636",-6.25860959998746,"1.33928571428571","0.849256900212314",-0.559305633107069,"3.90161153519932","5.04545454545454",1.18884972423757,"30.46875","33.5456475583864",1.02815743631108,"0.347280334728034","20.7024432809773","0.0167748477807514","46.4393305439331","39.8560209424084","0.858238490425768"
"JI853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"JIAO51","42.5","22.33333333","0.525490196","0.9575","0.86","0.898172324","23","21","0.913043478","0.5525","0.44","0.79638009","19.25","18.75","0.974025974","0.4","0.4125","1.03125","13.7915543575921","8.12236286919831",0.798237836731703,"1.47357723577236","5.23091423185674",4.26777458241964,"60.2425876010782","11.3396624472574",0.592504063891796,"28.099593495935","307.445805843544",1.71724201622518,"276.190476190476","494.725738396625",1.10370100953246,"435.060975609756","1208.52968897267",1.16816326113686,"65.2291105121294","1.16033755274262",0.0355946165105448,"42.6829268292683","95.5702167766258",1.21473239011098,"8.62533692722372","3.18765834505391",0.538025906131247,"42.6829268292683","18.0490103675778",0.770710114161801,"91.015274034142","1.81434599156118",0.132059733357691,"0.929878048780488","0.518378887841659",9.03758329508491,"1.12309074573226","5.85443037974684",15.2233848951393,"0.203252032520325","0.56550424128181",0.357769680187077,"4.98652291105121","31.1181434599156",2.13960783258591,"23.0691056910569","22.9029217719133",0.99769640630292,"0.400363967242948","33.1395348837209","0.0120811583097872","54.5495905368517","45.9302325581395","0.841990418371898"
"JING24","70.76666667","40","0.565237871","3.076666667","2.64","0.858071506","41.1","34.66666667","0.843471208","1.846666667","1.4575","0.789259928","27.5","20","0.727272727","1.383333333","1.195","0.863855422","14.0232108317215","0.117370892018779",-0.811301959848926,"0.291828793774319","0.088339222614841",1.9702783148309,"30.6092843326886","12.437382629108",0.736767948099182,"3.79377431906615","2.87102473498233",0.790985120428166,"139.506769825919","120.422535211268",0.970209989005806,"406.274319066148","216.696113074205",0.895367133211983,"18.036750483559","0.117370892018779",-0.740702502783541,"3.50194552529183","1.59010600706714",0.370058065122317,"5.70599613152805","0.22087265258216",-0.867156896973326,"0.0972762645914397","3.93109540636042",-0.587468012891426,"0.943606382978723","0.131420774647887",34.9609834522416,"0.00972762645914397","0.415194346289753",0.189736518547275,"1.11218568665377","1.58450704225352",4.32884050866616,"0.486381322957198","1.10424028268551",-0.137573184648679,"10.3481624758221","6.04460093896714",0.769924068882816,"9.87354085603113","39.4876325088339",1.60533389294828,"2.17317487266553","8.19903303787268","0.265052581521172","54.9235993208829","36.8855761482675","0.671579732653154"
"JY01","48.575","45.25","0.931549151","2.625","2.285","0.87047619","20.7","20.3","0.980676329","1.0775","1.085","1.006960557","23.55","21.825","0.926751592","1.4225","1.0575","0.74340949","0.23084025854109","1.06382978723404",-0.0422061158588386,"2.23380491437081","7.2744014732965",2.46901307398949,"2.86241920590951","2.63424518743668",0.921010692963286,"2.30826507818317","3.77532228360958",1.588155166523,"404.893813481071","208.206686930091",0.889217999523068,"1015.26433358153","1747.65193370166",1.0784532194449,"3.73961218836565","1.31712259371834",0.208834936461596,"11.98808637379","112.476979742173",1.90133386405463,"0.32126703601108","2.68490374873354",-0.869801851255729,"0.595681310498883","25.6445672191529",-6.26259062098891,"0.507848568790397","0.101317122593718",3.37897663857969,"0.0860616778356912","0.874769797421731",0.0545500892137583,"0.600184672206833","1.3677811550152",-0.613474751318821,"1.04244229337305","5.66298342541437",41.7152853242692,"2.67774699907664","6.83890577507599",1.95195435765555,"21.8540580789278","204.788213627993",1.72545694864811,"0.596892886345053","9.15937803692906","0.0651674037187331","62.0564186426819","39.7959183673469","0.641286094779172"
"K10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"K12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"K14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA",NA,"NA","NA","NA","NA","NA","NA"
"K22","51.725","51","0.985983567","1.8925","1.7725","0.93659181","23.75","23.325","0.982105263","1","0.965","0.965","20.825","20.25","0.972388956","0.8425","0.7925","0.940652819","0.733333333333333","0.390483271375465",3.03193682831334,"26.0538116591928","0.0159574468085106",-1.2692090258876,"3.66666666666667","15.3330235439901",2.1011657485775,"7.57847533632287","0.0159574468085106",-2.04305785956834,"295.8","169.392812887237",0.902022108802959,"681.748878923767","15.7287234042553",0.422319013612405,"2.06666666666667","0.185873605947955",-2.31795371544941,"43.6771300448431","0.0851063829787234",-0.652361040056248,"0.186855666666667","0.561526641883519",0.344038149299782,"5.7847533632287","0.101063829787234",-1.30581665357829,"4.8","3.35074659231722",0.770859947662031,"0.0448430493273543","0.0106382978723404",1.46341373355205,"0.666666666666667","1.42503097893432",-0.873548786330727,"2.10762331838565","0.340425531914894",-1.44529956691097,"1.8","2.04460966542751",1.21677972865168,"22.5560538116592","3.87234042553192",0.434485740790019,"0.268714011516315","11.8406593406593","0.0226941763786401","50.1151631477927","66.7857142857143","1.33264485418832"
"L3180","49.325","50.475","1.023314749","2.41","2.3475","0.97406639","29.85","30.625","1.025963149","1.5575","1.4625","0.939004815","27.875","24.95","0.895067265","1.5475","1.2","0.775444265","0.443037974683544","1.29688023952096",-0.319323954412442,"10.8552631578947","1.64594001463058",0.20896636774871,"7.72151898734177","13.4017365269461",1.26975058215461,"6.01503759398496","4.02340892465252",0.775878366369735,"279.683544303797","218.862275449102",0.956473027110582,"617.904135338346","217.849305047549",0.837772224152707,"13.0379746835443","0.359281437125748",-0.398638074963235,"47.8383458646617","2.48719824433065",0.235573294360178,"0.497431898734177","0.555663473053892",0.841465383788768,"26.5507518796992","28.9319678127286",1.02619321404271,"0.316455696202532","0.119760479041916",1.8445273202859,"0.0281954887218045","0.35844915874177",0.287499404597446,"1.20253164556962","1.55688622754491",2.4003151601212,"0.845864661654135","0.475493782004389",4.44097761429472,"4.05063291139241","5.38922155688623",1.20411272383268,"22.4154135338346","4.38917337234821",0.475646424856597,"0.300820419325433","12.4656907593779","0.0241318692346934","42.0373746581586","56.7246111619396","1.34938519884306"
"LG001","52.95","52.825","0.997639282","2.1025","2.0375","0.969084423","33.075","34.625","1.04686319","1.5425","1.645","1.066450567","27.975","27.675","0.989276139","0.8925","0.8075","0.904761905","2.96551724137931","57.0388349514563",3.71990883253119,"4.22535211267606","34.9378881987578",2.46587013857968,"9.93103448275862","19.6601941747573",1.29748741442574,"1.44757433489828","11.0636645962733",6.49833987797892,"147.448275862069","139.320388349515",0.988644945359798,"207.589984350548","301.785714285714",1.07012421583024,"17.8620689655172","12.9611650485437",0.8887417628534,"9.93740219092332","184.782608695652",2.27285948383184,"1.82559296551724","26.747572815534",5.46007188748476,"2.19092331768388","35.7919254658385",4.56154166464114,"3.03448275862069","0.118672378640777",-1.92009910725889,"0.112566640584246","0.349378881987578",0.481454798550922,"0.758620689655172","2.0873786407767",-2.66389156534572,"1.17370892018779","3.61024844720497",8.01515011300232,"3.37931034482759","11.2135922330097",1.98503975791698,"18.6619718309859","105.240683229814",1.59107099322408,"0.292079207920792","9.70425138632163","0.0300980669495521","30.480198019802","55.7532347504621","1.8291624849104"
"LIAO138","46.375","35.875","0.773584906","2.0025","2.0975","1.047440699","22.425","22.875","1.02006689","1.2425","1.34","1.078470825","19.475","19.85","1.019255456","0.8525","0.885","1.038123167","3.21489001692047","2.90354330708661",0.912774512550112,"55.9270516717325","0.96",-0.010144509350801,"7.02199661590525","4.03543307086614",0.715792486313291,"10.6382978723404","0.12",-0.896721911467075,"1223.77326565144","390.354330708661",0.839284320044338,"2675.8865248227","347.12",0.741211840638625,"16.8358714043993","0.885826771653544",-0.0429372614156648,"184.346504559271","1.44",0.0698976218932313,"1.14236776649746","1.77165354330709",4.29676942413065,"54.8632218844985","0.92",-0.0208201930773417,"1.43824027072758","0.423228346456693",-2.36597499796915,"3.79939209726444","0.2",-1.20571500017036,"0.50761421319797","1.37795275590551",-0.472836323354551,"2.78622087132725","2.44",0.87050853399051,"1.86125211505922","3.1003937007874",1.82137645253586,"40.0202634245187","42.56",1.01667728317241,"0.402390438247012","4.68441814595661","0.0858997693436779","38.4900398406375","64.2258382642998","1.66863527630051"
"LIAO159","45.5","29.66666667","0.652014652","1.6","1.27","0.79375","23.66666667","10.66666667","0.450704225","0.973333333","0.526666667","0.54109589","21.83333333","20","0.916030534","0.64","0.743333333","1.161458333","29.6193497224425","53.7856440511308",1.1760635797384,"32.6374745417515","6.73892554194156",0.547388254460277,"1.98255352894528","6.34218289085546",2.69909654966764,"8.65580448065173","9.66069745523092",1.05089156623847,"327.200634417129","1881.41592920354",1.30207826035474,"1912.27087576375","979.547596606975",0.911467471320749,"1.54639175257732","7.42379547689282",4.59871214907582,"59.5723014256619","4.80678605089538",0.384133940837837,"0.793021411578113","3.24483775811209",-5.07563468740314,"51.4765784114053","50.4712535344015",0.994995599164366,"2.26011102299762","0.0988439528023599",-2.83808358047023,"0.183299389002037","0.0942507068803016",1.39204820592632,"0.91197462331483","8.16125860373648",-22.7841049944544,"4.42973523421589","0.518378887841659",-0.441464276802918,"13.9571768437748","74.188790560472",1.63377205004333,"97.0977596741344","54.7596606974552",0.874825227306202,"0.307557117750439","14.8888888888889","0.0206568213414474","45.3910369068541","38.0222222222222","0.837659256391228"
